,date,stringency_index,total_cases,total_deaths,total_vaccinations,population,people_fully_vaccinated,gdp_normalized,gdp_normalized_modelled,total_cases_worldometer,total_recovered_worldometer,N,S,I,R,S_modelled,I_modelled,R_modelled,r_eff_modelled,r_eff_actual,S_modelled_with_lockdown,I_modelled_with_lockdown,R_modelled_with_lockdown,r_eff_modelled_with_lockdown,r_eff_actual_with_lockdown,S_modelled_with_lockdown_with_vaccination,I_modelled_with_lockdown_with_vaccination,R_modelled_with_lockdown_with_vaccination,r_eff_modelled_with_lockdown_with_vaccination,r_eff_actual_with_lockdown_with_vaccination,nu_varying_with_time,S_modelled_with_lockdown_with_vaccination_time_varying_nu,I_modelled_with_lockdown_with_vaccination_time_varying_nu,R_modelled_with_lockdown_with_vaccination_time_varying_nu,r_eff_modelled_with_lockdown_with_vaccination_time_varying_nu,r_eff_actual_with_lockdown_with_vaccination_time_varying_nu,gdp_min_max_normalized,gdp_normalized_modelled_min_max_normalized
643,2022-02-03,73.93,41803318.0,498983.0,1681517744.0,1417173120.0,721020585.0,99.0739287424594,97.10401588494938,41803318,39770414.0,1417173120.0,614578803.0,2032904.0,760790999.0,588508581.1336479,121861389.14119616,706794082.7251561,0.7317385861176579,0.7641537248255945,468988316.83003324,14128477.024776617,934047258.1451875,0.3839734309413694,0.503172303239427,468997164.72565085,13689564.066492155,934477323.20785,0.38365602812536903,0.5027468826319064,0.004922124788761153,628879814.4472111,508322.0073187922,787775915.545493,0.47025172452096264,0.45955798759229927,0.8490874679957262,0.7188877902493248
644,2022-02-04,73.89,41952712.0,500055.0,1687048487.0,1417173120.0,724768356.0,99.07566897225053,97.11272747324884,42078653,40236350.0,1417173120.0,610089761.0,1842303.0,765004706.0,586389521.7627021,121079298.32497068,709695232.9123273,0.729103794446467,0.7585721490399445,468512705.65939814,13364804.055241212,935286542.2853583,0.38417257994212073,0.5002633965919218,468514203.76327807,12934930.245758863,935714917.9909568,0.38384899824471946,0.4998404353980558,0.004905674247741712,625765719.403233,478517.7645881637,790919814.8322017,0.46864107485859546,0.4569012211597771,0.8492024869708781,0.7194635751044391
645,2022-02-05,75.75,42080664.0,501114.0,1693177165.0,1417173120.0,728875616.0,99.07740920204166,96.68499690198632,42080664,40247902.0,1417173120.0,605968938.0,1832762.0,769123518.0,584291684.7616355,120294694.64037614,712577673.5979885,0.7264953902017767,0.7534484086352546,468062553.09801584,12642647.593881981,936458851.3080999,0.3564624267542155,0.4614878006101071,468056890.6542212,12222123.329261772,936885038.0165106,0.3561567372707095,0.4610976232906582,0.0048892237067222725,622678791.2786312,450378.9122112797,794034881.8091811,0.4331093179037611,0.4214866430075779,0.8493175059460307,0.6911930948502738
646,2022-02-06,75.74,42188138.0,501979.0,1695886196.0,1417173120.0,730532500.0,99.0791494318328,96.68742226274844,42188138,40461148.0,1417173120.0,603991334.0,1726990.0,770993648.0,582214938.5901505,119507767.35718513,715441347.0526646,0.7239132098292823,0.7509894994515125,467667903.341291,11929702.904130168,937566445.7545768,0.3563087441908108,0.4601713997948245,467654755.8659391,11519259.00404339,937990037.1300107,0.3559974849605124,0.4597823354619827,0.004800703155994428,619620420.4351743,422188.5147793592,797121443.0500706,0.43115976764360076,0.42028434608932275,0.8494325249211835,0.6913533969613254
647,2022-02-07,73.82,42272014.0,502874.0,1696048044.0,1417173120.0,730627102.0,99.08088966162396,97.1279221384332,42272014,40660202.0,1417173120.0,603613802.0,1611812.0,771287304.0,580159149.9632638,118718703.003375,718286200.0333613,0.7213570876053769,0.7505200844918155,467295663.4249655,11256814.813173262,938611573.7618589,0.3842019034890678,0.4962801708899475,467275135.43762565,10856663.579806786,939032252.9825603,0.38386020615370725,0.49586057742178324,0.004712182605266583,616632968.9353874,395675.9257774796,800135407.1388596,0.46303955687989723,0.45326325624012576,0.8495475438963371,0.7204678532901096
648,2022-02-08,69.21,42339611.0,504062.0,1702679391.0,1417173120.0,736217486.0,99.0826298914151,97.99285770811416,42339611,40840658.0,1417173120.0,597775365.0,1498953.0,777058144.0,578124183.919334,117927685.42600772,721112183.6546583,0.7188268557217327,0.7432607007334896,466916453.7658123,10648617.471599946,939598980.7625854,0.4514888054448674,0.5780239340282185,466889109.54193664,10258421.911728837,940016520.5463272,0.45108066367279903,0.577535228088737,0.004623662054538739,613713986.7503787,372173.73863539065,803077891.5110105,0.5419976713186139,0.5279215771456988,0.8496625628714899,0.7776350178245881
649,2022-02-09,69.17,42410976.0,505279.0,1710023580.0,1417173120.0,740575198.0,99.08437012120623,97.99924470043648,42410976,41012869.0,1417173120.0,593174077.0,1398107.0,781588067.0,576109903.9577687,117134895.62065548,723919253.421576,0.7163223444565243,0.7375395607478086,466493658.85559356,10134542.399614803,940535850.7447897,0.4516659887570701,0.5743198238761117,466460740.1246052,9753211.842575485,940950100.0328113,0.4512522701037952,0.5738342496765553,0.004535141503810894,610860666.3806678,353220.7949152922,805950164.8244417,0.5401786273096871,0.5245385344059388,0.8497775818466425,0.7780571605295125
650,2022-02-10,69.17,42478060.0,506520.0,1710398811.0,1417173120.0,740861221.0,99.0861103509974,97.99924470043648,42476122,41170063.0,1417173120.0,592665714.0,1306059.0,782031284.0,574116172.1200019,116340511.7419748,726707369.1380234,0.7138433822751149,0.7369074734091023,466091105.32370174,9645447.146166261,941427499.53013,0.45127623053515636,0.5738276193784004,466052650.5594615,9273037.178269375,941838364.2622613,0.45085748587687924,0.5733424613264242,0.00444662095308305,608075521.5444171,335164.7226624084,808753365.7329453,0.5377157486250624,0.524088993548869,0.8498926008217972,0.7780571605295125
651,2022-02-11,69.11,42536137.0,507177.0,1720173263.0,1417173120.0,747888827.0,99.08785058078853,98.00879081465038,42536137,41331158.0,1417173120.0,585416998.0,1204979.0,789219985.0,572142849.0754527,115544709.09397878,729476494.8305687,0.7113897959369339,0.727894579855722,465708308.2032197,9179641.251310317,942276102.5454681,0.45178313355416533,0.5679124059708669,465664323.88093466,8816190.540152796,942683537.5789047,0.45135852823906664,0.5674322490957545,0.004358100402355205,605357754.5306122,317943.6099067132,811488353.8595058,0.5363542532687074,0.5186865030853756,0.8500076197969489,0.7786881026494353
652,2022-02-12,69.09,42586544.0,507981.0,1723371281.0,1417173120.0,750185166.0,99.08959081057968,98.01196369770528,42586544,41468120.0,1417173120.0,582933290.0,1118424.0,791653286.0,570189794.2096201,114747660.10928166,732226598.6810983,0.7089614106050129,0.7248063921240356,465343572.9230037,8736736.422068847,943083742.6549253,0.451721586089003,0.5658691033140164,465294061.8565695,8382243.581432005,943487746.5619905,0.4512916447837157,0.5653906740042965,0.0042695798516273606,602706472.6953571,301561.53051225614,814156017.7741551,0.5343509319828248,0.5168203112242996,0.8501226387721026,0.7788978115965597
653,2022-02-13,69.06,42631421.0,508665.0,1727912049.0,1417173120.0,753481207.0,99.0913310403708,98.01671444930427,42614910,41536361.0,1417173120.0,579540642.0,1078549.0,795017568.0,568256865.7103002,113949534.33043218,734957652.9592676,0.7065580499531864,0.7205880484493643,464996477.48619795,8315161.486958325,943852413.0268415,0.45182274691214513,0.5631217815482061,464941414.8604385,7969613.648023664,944253023.4915298,0.45138728375199993,0.5626456750358405,0.004181059300899516,600120870.7430788,285959.26898032427,816757221.9879656,0.5325749689050167,0.5143111237077452,0.8502376577472543,0.779211808393364
654,2022-02-14,66.28,42665534.0,509011.0,1729729648.0,1417173120.0,754746231.0,99.09307127016196,98.41362282617106,42665534,41677641.0,1417173120.0,578083714.0,987893.0,796423872.0,566343920.6519723,113150498.39320143,737669633.9548264,0.704179536271015,0.7187765363168791,464666048.97275203,7914006.657873936,944583996.369372,0.49206970393600225,0.6121761695890227,464605396.8473651,7577368.030509948,944981287.1221163,0.49158949554381887,0.6116585887200052,0.004092538750171672,597600129.1412328,271110.281397919,819292812.5773937,0.5779895136832184,0.5591135416975177,0.850352676722408,0.8054451225046408
655,2022-02-15,64.52,42692943.0,509358.0,1736068837.0,1417173120.0,759530099.0,99.0948114999531,98.62276311072095,42690794,41749885.0,1417173120.0,573202342.0,940909.0,801279984.0,564450815.0784044,112350716.01168594,740362521.9099097,0.701825690566496,0.7127071460648053,464322935.9166932,7559576.442162685,945281539.6411421,0.5173707444840254,0.6386893678535279,464257343.176886,7231100.388784384,945675608.4343207,0.5168602946572585,0.6381493706852817,0.004004018199443827,595142085.3450834,258362.20841616523,821763604.4465249,0.6056559444565329,0.5833286106920326,0.8504676956975608,0.8192680677929949
656,2022-02-16,64.5,42723558.0,509872.0,1738650284.0,1417173120.0,761473602.0,99.09655172974423,98.62496164290216,42723558,41843446.0,1417173120.0,571132514.0,880112.0,803317048.0,562577404.0711954,111550347.99044497,743036300.9383597,0.6994963326512865,0.7101335675941072,463977947.777803,7237506.407467407,945948597.8147267,0.517277766351515,0.6367417946210829,463907788.9775306,6916706.157521041,946339556.8649395,0.5167622676855709,0.6362034440812033,0.003915497648715982,592746567.45485,246989.17967033386,824170495.3655043,0.6035581397839462,0.5815498505543444,0.8505827146727135,0.819413377866188
657,2022-02-17,64.48,42754315.0,510413.0,1743931966.0,1417173120.0,765507484.0,99.0982919595354,98.62715625960716,42752542,41900076.0,1417173120.0,567013018.0,852466.0,807407560.0,560723541.7811205,110749552.31119005,745690958.9076895,0.6971912811796782,0.705011477151941,463647712.87380093,6929104.924376149,946587234.2018204,0.517200812136007,0.6325052087145955,463572914.10358566,6615926.397831735,946975211.498574,0.5166801629754045,0.6319704401106422,0.003826977097988138,590413715.1908097,236061.27036971715,826514275.5388451,0.6015214312864074,0.5776804863605827,0.850697733647868,0.8195584291493847
658,2022-02-18,64.46,42780235.0,510905.0,1747936912.0,1417173120.0,768626041.0,99.10003218932653,98.62934696369982,42780235,41977238.0,1417173120.0,563789606.0,802997.0,810603279.0,558889081.5829067,109948483.96390422,748326487.4531891,0.6949103538410414,0.7010035577859888,463331593.9550171,6633803.324353594,947198654.720627,0.5171391983822575,0.6292635958932578,463252070.5757487,6328183.188395602,947583798.235847,0.5166132855446515,0.6287315679983755,0.0037384565472602933,588142795.5844085,225565.36005243144,828795691.0555637,0.5995451796308054,0.5747198522892384,0.8508127526230198,0.8197032218318702
659,2022-02-19,64.45,42802505.0,511230.0,1751467446.0,1417173120.0,771380004.0,99.10177241911768,98.6304408494115,42802505,42037536.0,1417173120.0,560953075.0,764969.0,813417540.0,557073876.1245598,109147294.99274936,750942881.8826909,0.6926533674211574,0.6974766777200759,463028979.061144,6351056.06337263,947784016.8754815,0.5169468542524494,0.6262738200370724,462944639.98250854,6052921.424861583,948166490.5926212,0.516415707161574,0.6257443199289004,0.0036499359965324486,585933167.8310845,215488.40501326404,831015395.7639266,0.5974607757029259,0.5719892262850349,0.8509277715981735,0.8197755212569993
660,2022-02-20,64.44,42822473.0,511903.0,1753406786.0,1417173120.0,772901521.0,99.1035126489088,98.63153375804404,42822473,42086383.0,1417173120.0,559362743.0,736090.0,814987904.0,555277777.3936261,108346134.50524816,753540141.1011258,0.6904201378846069,0.695499293997147,462739368.33083683,6080258.745852762,948344424.9233083,0.5167688425809469,0.6246739678227432,462650111.9591244,5789531.363020562,948724408.6778466,0.516232332736987,0.6241458203528157,0.0035614154458046042,583784180.7028508,205813.51945854665,833174057.7777152,0.5954369552662566,0.5705280471634321,0.8510427905733253,0.8198477561029321
661,2022-02-21,64.43,42838524.0,512109.0,1755791055.0,1417173120.0,774808452.0,99.10525287869996,98.63262568995545,42838524,42124284.0,1417173120.0,557401860.0,714240.0,816932736.0,553500636.7871568,107545148.67193101,756118267.5409123,0.6882104804617616,0.6930611753359065,462462200.1358482,5820917.798634807,948880934.0655148,0.5166045482392315,0.6226591837958222,462367917.5728233,5537512.984765906,949258621.4424025,0.5160625394140157,0.6221327397794418,0.0035023509534200113,581695215.6148152,196528.42181202897,835272307.9633971,0.5934731393913619,0.5686879019748279,0.851157809548479,0.8199199263933303
662,2022-02-22,64.41,42851929.0,512344.0,1759523094.0,1417173120.0,777816191.0,99.1069931084911,98.63480662504676,42851929,42158510.0,1417173120.0,554346490.0,693419.0,819974701.0,551742305.1800003,106744480.72749747,758677267.0925022,0.686024209733698,0.689262195685415,462196936.88669634,5572559.337153083,949394555.7761486,0.5165985349751644,0.6195942935745308,462097513.6528049,5296385.416378014,949770152.9308088,0.5160507311840412,0.6190704408523285,0.0034432864610354184,579648559.470514,187620.73221073372,837327871.7972996,0.591717562402284,0.5658886724202199,0.8512728285236316,0.8200640734021653
663,2022-02-23,64.4,42867031.0,512622.0,1761691159.0,1417173120.0,779561195.0,99.10873333828224,98.63589562894263,42867031,42189887.0,1417173120.0,552555007.0,677144.0,821751082.0,550002632.9914882,105944270.97336987,761217149.035142,0.6838611397151133,0.6870347052468752,461942991.79275686,5334797.390972349,949886262.8162688,0.5164597729539399,0.6177654787061048,461838310.44505817,5065754.941908839,950259986.6130248,0.5159061815990653,0.6172431722048041,0.0033842219686508255,577643765.9316089,179081.41769689316,839341204.6507181,0.5898367110413386,0.5642183768272353,0.8513878474987844,0.8201360501679223
664,2022-02-24,64.38,42881179.0,512924.0,1764970949.0,1417173120.0,782222068.0,99.1104735680734,98.63807071122474,42881179,42219896.0,1417173120.0,549849977.0,661283.0,824441964.0,548281470.2505823,105144656.78151423,763737925.9679035,0.681721083935327,0.6836713306231901,461699945.2556947,5107118.922718322,950356987.8215849,0.5164780362577499,0.6150865714312672,461589881.89587665,4845105.378359698,950729064.7257555,0.5159183482997918,0.6145665298844424,0.0033251574762662326,575680489.6578654,170894.58696209895,841312667.7551966,0.5881622364875072,0.5617716737232591,0.851502866473939,0.8202798103404206
665,2022-02-25,64.37,42894345.0,513226.0,1768596814.0,1417173120.0,785172630.0,99.11221379786453,98.63915679032696,42893585,42236505.0,1417173120.0,546870400.0,657080.0,827409135.0,546578666.6395919,104345772.62726128,766239613.7331468,0.679603855492639,0.6799665903167551,461467261.0842183,4889167.502899911,950807623.41288,0.5163626689903731,0.611925228828525,461351688.932854,4634074.527799684,951178288.5393382,0.5157968851396926,0.6114078601241478,0.0032660929838816397,573758331.6119958,163051.33013109775,843242669.0578967,0.5863629727545389,0.5588843521531871,0.8516178854490908,0.8203515937944843
666,2022-02-26,64.35,42905844.0,513481.0,1772317897.0,1417173120.0,788213991.0,99.11395402765568,98.64132602624358,42905844,42270482.0,1417173120.0,543782803.0,635362.0,830484473.0,544894071.5015289,103547750.17194486,768722231.3265263,0.6775092670634738,0.6761275403254551,461244554.8112593,4680471.409732347,951239025.7790067,0.5164031771873697,0.6088118856686799,461123343.2677163,4432187.775138902,951608520.9571368,0.5158309781093647,0.6082971492243258,0.003207028491497047,571876857.576173,155536.55458820026,845131657.869262,0.5847682261698794,0.5560408694972234,0.8517329044242444,0.8204949675565377
667,2022-02-27,64.34,42916117.0,513724.0,1773724815.0,1417173120.0,789372639.0,99.1156942574468,98.64240918377396,42916117,42290921.0,1417173120.0,542593443.0,625196.0,831663560.0,543227534.0001537,102750718.13148554,771185800.8683609,0.6754371311013792,0.6746487163410904,461031335.5296577,4480702.094938893,951652014.3754015,0.5163092464226823,0.6076506954725143,460904352.51540077,4239111.905084022,952020587.5795071,0.5157306307182252,0.6071369407877593,0.0031479639991124544,570035694.2280627,148341.5329658241,846980016.2389945,0.5830490611902901,0.5549803297450824,0.8518479233993962,0.820566557911851
668,2022-02-28,64.33,42924130.0,513843.0,1775178647.0,1417173120.0,790556254.0,99.11743448723796,98.64349136816304,42924130,42307686.0,1417173120.0,541385050.0,616444.0,832863940.0,541578903.1406957,101954802.3384493,773630347.520855,0.6733872598627884,0.6731462271444313,460827252.6614235,4289424.939960254,952047374.3986144,0.5162254164788188,0.6064674371960196,460694361.37499446,4054411.3894458576,952415279.2355518,0.5156402188684839,0.6059546829289179,0.003088899506727861,568234469.1529102,141451.99463891043,848788130.8524743,0.5813697014966548,0.5538996347448867,0.8519629423745498,0.8206380839482351
669,2022-03-01,55.07,42931045.0,514023.0,1776674379.0,1417173120.0,791803734.0,99.1191747170291,99.27544907760269,42931045,42324550.0,1417173120.0,540113791.0,606495.0,834128284.0,539948027.819632,101160125.76256107,776055899.4178069,0.6713594654689148,0.6715655717503205,460631912.4322,4106284.036277373,952425855.5315206,0.6499628888715677,0.7621137625140236,460492974.56893855,3877727.752145033,952793349.6789085,0.6492174812304535,0.7614694128593203,0.0030298350143432686,566472833.7748175,134856.96858666348,850556361.2566196,0.7300241318594946,0.6960547406177202,0.8520779613497026,0.8624067793525583
670,2022-03-02,55.06,42938599.0,514246.0,1778253673.0,1417173120.0,793112322.0,99.12102615025536,99.27578313900672,42944761,42343229.0,1417173120.0,538772808.0,601532.0,835455551.0,538334756.8779515,100366808.52534945,778462487.5966991,0.6693535599719788,0.6698982230728593,460395062.52259827,3978635.4778910377,952790353.9995087,0.6497732747026813,0.7603908040558872,460251830.00073296,3754566.2957986444,953157655.7034601,0.6490219276871168,0.7597479111229258,0.0029707705219586752,564748116.3875757,130759.9277453508,852285175.6847034,0.7279634419512507,0.6944811259401462,0.8522003302192237,0.8624288588506369
671,2022-03-03,55.04,42945160.0,514388.0,1781445039.0,1417173120.0,795778169.0,99.12287758348162,99.27644933937675,42945160,42353620.0,1417173120.0,536096171.0,591540.0,838131789.0,536738939.1529639,99574967.91580714,780850145.931229,0.6673693554196262,0.6665701516789684,460165642.64249307,3854890.6994514726,953143518.6580534,0.6497385151829469,0.7569498846992756,460017993.43043363,3635252.8602298927,953510805.7093278,0.6489808767211819,0.756309900984476,0.0029117060295740828,563062234.06916,126757.98377403543,853975059.9470906,0.726113334481575,0.6913384609627391,0.8523226990887447,0.862472890784924
672,2022-03-04,55.03,42951556.0,514589.0,1784081444.0,1417173120.0,797997103.0,99.12472901670787,99.2767814790587,42951556,42367070.0,1417173120.0,533857391.0,584486.0,840364173.0,535160423.5287193,98784718.40696655,783218911.0643141,0.6654066639176189,0.6637865020188856,459943368.92278516,3734984.758507747,953485698.318705,0.6495691171053133,0.7539564597793618,459791181.98151577,3519719.343053222,953853150.6754221,0.6488051724069174,0.753319006936472,0.00285264153718949,561414822.9368696,122852.98371197908,855626376.0794433,0.7241498969357102,0.6886045021908674,0.8524450679582649,0.8624948432684518
673,2022-03-05,55.02,42957477.0,514878.0,1786849348.0,1417173120.0,800304849.0,99.12658044993414,99.27711297888256,42957477,42378721.0,1417173120.0,531532073.0,578756.0,842683570.0,533599058.9851057,97996171.67328897,785568822.3416053,0.6634652976908815,0.6608952529188024,459728065.047005,3618754.6189040565,953817232.3340888,0.649409424982319,0.7508393855643701,459571217.1448782,3407803.9491207306,954185030.9059922,0.6486389890642037,0.7502045681360245,0.002793577044804897,559805620.7199991,119042.01740779799,857239389.2626183,0.7222348096828276,0.6857576118827263,0.852567436827786,0.8625167534611158
674,2022-03-06,55.01,42962953.0,515036.0,1787845508.0,1417173120.0,801141086.0,99.1284318831604,99.27744383920636,42962953,42388475.0,1417173120.0,530680606.0,574478.0,843529561.0,532054694.62362176,97209436.63548924,787899921.7408891,0.6615450691155463,0.6598365576360493,459519512.3666316,3506092.755195939,954138446.87817,0.6492591364501853,0.749803267782717,459357879.389776,3299398.2717102435,954506774.3385048,0.648482023223451,0.7491693263681212,0.002734512552420304,558234332.0131783,115324.44884840996,858814395.5379978,0.7203677243982933,0.6848113034321626,0.852689805697307,0.8625386213865794
675,2022-03-07,55.0,42967315.0,515102.0,1789317128.0,1417173120.0,802358408.0,99.13028331638668,99.27777406038808,42967077,42388475.0,1417173120.0,529459160.0,578602.0,844746883.0,530527179.67228657,96424619.5298011,790212253.7979124,0.6596457907250588,0.6583178386271652,459317499.3128398,3396893.5115909,954449659.1755668,0.6491179588756552,0.748243752440049,459150956.44113797,3194396.47264697,954818699.0862061,0.6483339813847436,0.7476111295598006,0.002675448060035711,556700609.9868107,111699.54548126769,860351742.4677321,0.7185482260439393,0.6833869648350621,0.8528121745668291,0.8625604470685033
676,2022-03-08,54.99,42971308.0,515210.0,1791553063.0,1417173120.0,804228336.0,99.13213474961292,99.27810364278564,42971308,42406150.0,1417173120.0,527567326.0,565158.0,846634486.0,529016363.617921,95641823.82220328,792505865.5598757,0.6577672753746526,0.6559655739691671,459121820.73215115,3291054.7160674375,954751176.551779,0.648985608428028,0.745735851772121,458950243.04618907,3092695.249730235,955121113.7040721,0.6481945796996126,0.7451053492641962,0.00261875596205394,555204198.1814196,108166.47376595491,861851687.3448378,0.7167760158527052,0.6810964457094776,0.8529345434363483,0.8625822305305427
677,2022-03-09,54.98,42975883.0,515355.0,1793520158.0,1417173120.0,805886615.0,99.13398618283918,99.27843258675708,42975883,42413566.0,1417173120.0,525897056.0,562317.0,848300181.0,527522096.21276706,94861150.27394114,794780806.5132918,0.6559093362495803,0.6538887971006286,458932277.3045213,3188476.842331835,955043297.8531444,0.6488618092664964,0.7435400213039717,458755540.11103225,2994194.667806919,955414317.2211524,0.6480635427623425,0.7429113753201952,0.002562063864072169,553743495.942135,104724.30379560558,863315831.7540929,0.7150490590035786,0.6790909469478408,0.8530569123058694,0.8626039717963632
678,2022-03-10,54.97,42980067.0,515459.0,1795443790.0,1417173120.0,807510151.0,99.13583761606544,99.2787608926604,42980067,42420120.0,1417173120.0,524262782.0,559947.0,849930271.0,526044227.51163936,94082696.96923232,797037128.5191284,0.6540717869113062,0.6518567768643473,458748676.70457226,3089062.86774626,955326312.4276793,0.6487462951914785,0.7413940460220797,458566654.7502415,2898797.5976553475,955698599.6520948,0.6479406036897063,0.7407672144110387,0.002505371766090398,552318221.2081203,101372.00937903344,864744458.7825242,0.7133670219179781,0.6771309819902709,0.8531792811753904,0.862625670889626
679,2022-03-11,54.96,42984261.0,515714.0,1798217482.0,1417173120.0,809861857.0,99.13768904929172,99.27908856085352,42984261,42426328.0,1417173120.0,521900674.0,557933.0,852288185.0,524582607.9107912,93306559.34003875,799274885.7491702,0.6522544413458324,0.6489197838899241,458570831.70160425,2992718.8803762686,955600501.4180173,0.64863880696811,0.7382175383529267,458383400.59690315,2806409.147631153,955974242.2554576,0.6478255045688833,0.7375933924060479,0.002448679668108627,550928111.9106638,98108.49291522852,866137831.5964452,0.7117295965210126,0.6742298098418649,0.8533016500449125,0.8626473278339877
680,2022-03-12,54.95,42987875.0,515803.0,1799411716.0,1417173120.0,810857880.0,99.13954048251796,99.27941559169447,42987875,42431513.0,1417173120.0,520895852.0,556362.0,853289393.0,523137088.1855598,92532830.19145392,801494134.6229863,0.6504571140105055,0.6476704103834859,458398561.99154365,2899352.281250465,955866137.727204,0.6485390949260693,0.7369598258317741,458205597.01442677,2716937.3752637445,956241517.6103013,0.6477179953535042,0.7363367432519,0.002391987570126856,549572925.9262332,94932.59108027433,867496193.482711,0.7101365002094925,0.6730811141933378,0.8534240189144318,0.8626689426531114
681,2022-03-13,54.95,42990991.0,515850.0,1800720203.0,1417173120.0,811980554.0,99.14139191574424,99.27941559169447,42990991,42437072.0,1417173120.0,519764503.0,553919.0,854417626.0,521707519.52685064,91761599.72763027,803694933.7455192,0.6486796198793802,0.6462637159966838,458231692.37073994,2808874.021987414,956123485.6072706,0.6483030089480145,0.7353592011410731,458033069.2155872,2630292.820937629,956500689.9634668,0.6474741105979812,0.7347374718525546,0.002335295472145085,548252401.636512,91843.07450736297,868819807.2890055,0.7084301707065175,0.6716192295526026,0.8535463877839538,0.8626689426531114
682,2022-03-14,54.94,42993494.0,515877.0,1802515613.0,1417173120.0,813501336.0,99.14324334897049,99.27974198554126,42993494,42441449.0,1417173120.0,518236841.0,552045.0,855942785.0,520293753.5765226,90992955.57817133,805877343.8453062,0.6469217744872168,0.6443642547691306,458070089.6628761,2721162.4296156284,956372799.9075063,0.6482182312486451,0.7333606276020744,457865682.73587245,2546355.302407311,956752013.9617115,0.6473811645148306,0.7327405880615082,0.0022786033741633138,546966291.222013,88837.07906291401,870108923.698949,0.7069251947656724,0.6697938897480774,0.8536687566534739,0.8626905153706602
683,2022-03-15,46.6,42996062.0,515974.0,1804173297.0,1417173120.0,814906002.0,99.14509478219676,99.36489158334945,42996062,42446171.0,1417173120.0,516824885.0,549891.0,857352173.0,518895642.43915004,90226982.84614153,808041427.7147084,0.6451833939441063,0.6426086598292742,457913553.5369647,2636170.4022709043,956614328.0607624,0.7679321932380297,0.866727932362902,457703239.62774587,2465075.9281790005,956995736.4440659,0.7669305208818209,0.8659951338341136,0.002221911276181543,545714377.9273949,85914.96881779171,871363759.1038122,0.8358500329148567,0.7916010913605456,0.853791125522996,0.8683184040118229
684,2022-03-16,46.59,42998938.0,516072.0,1806005751.0,1417173120.0,816469839.0,99.146946215423,99.3648110342492,42998938,42450055.0,1417173120.0,515254288.0,548883.0,858919894.0,517513038.6879049,89463764.16100425,810187250.1510909,0.6434642949427829,0.6406558141699521,457732937.2269739,2581541.903029697,956849572.8699942,0.7677730460871001,0.8642558182590133,457517964.6633358,2412764.7683484564,957233322.5683063,0.7667636347595975,0.8635251098458318,0.0021652191781997717,544495119.4273013,84315.88941242492,872584616.6833115,0.8341387173796451,0.789343256866541,0.8539134943925151,0.8683130801890686
685,2022-03-17,46.58,43001477.0,516132.0,1808015400.0,1417173120.0,817667068.0,99.14879764864928,99.36473014742953,43001477,42454546.0,1417173120.0,514050029.0,546931.0,860121614.0,516145795.46659285,88703379.64057711,812314877.8928301,0.6417642948854947,0.6391584650976887,457556100.75290036,2528010.009987913,957079941.2371091,0.7676201267423404,0.8623973055185681,457336381.9584556,2361528.0859148987,957466141.9556203,0.7666028214559313,0.8616681684351558,0.0021085270802180004,543309532.7211442,82730.7007171681,873771788.5781642,0.8324782955360316,0.7876458375741536,0.8540358632620372,0.8683077340450422
686,2022-03-18,46.58,43004005.0,516281.0,1809229692.0,1417173120.0,818324294.0,99.15064908187554,99.36473014742953,43004005,42458543.0,1417173120.0,513386278.0,545462.0,860782837.0,514793766.4878817,87945906.94992925,814424379.5621891,0.6400832118818001,0.6383331717479493,457382966.1979937,2475554.699117651,957305531.1028861,0.7673296671270883,0.861283762007932,457158413.59473747,2311345.8062222153,957694292.5990312,0.7663045048226208,0.8605555663999422,0.0020518349822362296,542157404.9721198,81160.2110693035,874925486.8168361,0.8307129641972939,0.7866288145552994,0.8541582321315583,0.8683077340450422
687,2022-03-19,46.58,43006080.0,516352.0,1810472831.0,1417173120.0,818968798.0,99.1525005151018,99.36473014742953,43006080,42461926.0,1417173120.0,512736316.0,544154.0,861430724.0,513456806.0597112,87191421.33315867,816515825.6071302,0.6384208647814057,0.6375250233365973,457213489.80739766,2424124.998850313,957526437.1937494,0.7670453446402608,0.8601933516473298,456984014.1455474,2262168.555623449,957917869.29882,0.7660121705254085,0.8594660779562163,0.0019951428842544584,541038544.7058228,79603.77083474655,876045903.5233672,0.8289986064852823,0.7856329195353587,0.8542806010010793,0.8683077340450422
688,2022-03-20,46.57,43007841.0,516479.0,1811384731.0,1417173120.0,819491293.0,99.15435194832806,99.36464892324834,43007841,42465122.0,1417173120.0,512208864.0,542719.0,861956415.0,512134769.11215836,86439995.64410132,818589288.2437403,0.6367770732075698,0.6368692011564322,457047597.25149065,2373703.537915491,957742751.2105913,0.766910570156261,0.8594693294343745,456813109.42086303,2213978.728669569,958136963.8504585,0.7658690348435763,0.8587426678873868,0.0019384507862726876,539952744.9743,78062.17569819292,877133244.8500262,0.8274897789320464,0.7849716546187175,0.8544029698705995,0.8683023656034
