stringency_index,total_cases,total_deaths,total_vaccinations,population,people_fully_vaccinated,gdp_normalized
66.2,10187850.0,147622.0,0.0,1417173120.0,7668.0,
66.2,10207871.0,147901.0,0.0,1417173120.0,7668.0,
66.2,10224303.0,148153.0,0.0,1417173120.0,7668.0,
66.2,10244852.0,148439.0,0.0,1417173120.0,7668.0,
66.2,10266674.0,148738.0,0.0,1417173120.0,7668.0,
66.2,10286709.0,148994.0,0.0,1417173120.0,7668.0,98.6201164682551
66.2,10305788.0,149218.0,0.0,1417173120.0,7668.0,
66.2,10323965.0,149435.0,0.0,1417173120.0,7668.0,
66.2,10340469.0,149649.0,0.0,1417173120.0,7668.0,
66.2,10356844.0,149850.0,0.0,1417173120.0,7668.0,
66.2,10374932.0,150114.0,0.0,1417173120.0,7668.0,
66.2,10395278.0,150336.0,0.0,1417173120.0,7668.0,
66.2,10413417.0,150570.0,0.0,1417173120.0,7668.0,
66.2,10431639.0,150798.0,0.0,1417173120.0,7668.0,
66.2,10450284.0,150999.0,0.0,1417173120.0,7668.0,
66.2,10466595.0,151160.0,0.0,1417173120.0,7668.0,
66.2,10479179.0,151327.0,0.0,1417173120.0,7668.0,
66.2,10495147.0,151529.0,0.0,1417173120.0,7668.0,
66.2,10512093.0,151727.0,0.0,1417173120.0,7668.0,
66.2,10527683.0,151918.0,0.0,1417173120.0,7668.0,
66.2,10542841.0,152093.0,191181.0,1417173120.0,7668.0,
66.2,10557985.0,152274.0,224301.0,1417173120.0,7668.0,
66.2,10571773.0,152419.0,454049.0,1417173120.0,7668.0,
66.2,10581837.0,152556.0,674835.0,1417173120.0,7668.0,
66.2,10595660.0,152718.0,806484.0,1417173120.0,7668.0,
66.2,10610883.0,152869.0,1043534.0,1417173120.0,7668.0,
66.2,10625428.0,153032.0,1390592.0,1417173120.0,7668.0,
66.2,10639684.0,153184.0,1582201.0,1417173120.0,7668.0,
66.2,10654533.0,153339.0,1615504.0,1417173120.0,7668.0,
66.2,10667736.0,153470.0,2023809.0,1417173120.0,7668.0,
67.13,10676838.0,153587.0,2029480.0,1417173120.0,7668.0,
61.57,10689527.0,153724.0,2355979.0,1417173120.0,7668.0,
61.57,10701193.0,153847.0,2928053.0,1417173120.0,7668.0,
61.57,10720048.0,154010.0,3500027.0,1417173120.0,7668.0,
61.57,10733131.0,154147.0,3744334.0,1417173120.0,7668.0,
61.57,10746183.0,154274.0,3758843.0,1417173120.0,7668.0,
61.57,10757610.0,154392.0,3950156.0,1417173120.0,7668.0,98.7931674137942
61.57,10766245.0,154486.0,4138918.0,1417173120.0,7668.0,
61.57,10777284.0,154596.0,4449552.0,1417173120.0,7668.0,
61.57,10790183.0,154703.0,4959445.0,1417173120.0,7668.0,
61.57,10802591.0,154823.0,5416849.0,1417173120.0,7668.0,
61.57,10814304.0,154918.0,5775322.0,1417173120.0,7668.0,
61.57,10826363.0,154996.0,5812362.0,1417173120.0,7668.0,
61.57,10838194.0,155080.0,6259008.0,1417173120.0,7668.0,
61.57,10847304.0,155158.0,6611561.0,1417173120.0,7668.0,
61.57,10858371.0,155252.0,7017114.0,1417173120.0,7668.0,
61.57,10871294.0,155360.0,7505010.0,1417173120.0,7668.0,
61.57,10880603.0,155447.0,7967647.0,1417173120.0,7668.0,
61.57,10892746.0,155550.0,8052454.0,1417173120.0,7668.0,
61.57,10904940.0,155642.0,8284612.5,1417173120.0,52893.0,
61.57,10916589.0,155732.0,8516771.0,1417173120.0,98118.0,
61.57,10925710.0,155813.0,8857341.0,1417173120.0,216339.0,
61.57,10937320.0,155913.0,9186757.0,1417173120.0,342116.0,
61.57,10950201.0,156014.0,9846523.0,1417173120.0,464932.0,
61.57,10963394.0,156111.0,10449942.0,1417173120.0,756942.0,
61.57,10977387.0,156212.0,10838323.0,1417173120.0,873940.0,
61.57,10991651.0,156302.0,11085173.0,1417173120.0,960642.0,
61.57,11005850.0,156385.0,11424094.0,1417173120.0,1115542.0,
61.57,11016434.0,156463.0,11907392.0,1417173120.0,1321635.0,
63.43,11030176.0,156567.0,12366633.0,1417173120.0,1481754.0,
63.43,11046914.0,156705.0,13067047.0,1417173120.0,1860859.0,
63.43,11063491.0,156825.0,13756940.0,1417173120.0,2204083.0,
63.43,11079979.0,156938.0,14242547.0,1417173120.0,2453878.0,
63.43,11096731.0,157051.0,14301266.0,1417173120.0,2456191.0,
63.43,11112241.0,157157.0,14854136.0,1417173120.0,2597799.0,96.9676273225286
63.43,11124527.0,157248.0,15620749.0,1417173120.0,2713978.0,
63.43,11139516.0,157346.0,16616048.0,1417173120.0,2876927.0,
63.43,11156923.0,157435.0,18005503.0,1417173120.0,3208668.0,
63.43,11173761.0,157548.0,19497704.0,1417173120.0,3501021.0,
63.43,11192088.0,157656.0,20922344.0,1417173120.0,3754041.0,
